"","V1","value"
"6532","sajnálatos",-1
"6533","sajnálkozik",-1
"6534","sajnálkozó",-1
"6535","sajnálkozva",-1
"6536","sajnos",-1
"6537","sajog",-1
"6538","sandít",-1
"6539","sánta",-1
"6540","sántikál",-1
"6541","sanyargat",-1
"6542","sanyarú",-1
"6543","sápadt",-1
"6544","sápítozik",-1
"6545","sarkonálló",-1
"6546","sarlatán",-1
"6547","sáros",-1
"6548","sátán",-1
"6549","sátáni",-1
"6550","satnya",-1
"6551","satnyul",-1
"6552","satrafa",-1
"6553","savanyúan",-1
"6554","seb",-1
"6555","sebek",-1
"6556","sebesült",-1
"6557","sebezhetõ",-1
"6558","sebhely",-1
"6559","segg",-1
"6560","seggarcú",-1
"6561","segges",-1
"6562","seggfej",-1
"6563","segghülye",-1
"6564","seggnyaló",-1
"6565","sehonnai",-1
"6566","sejpít",-1
"6567","sekélyes",-1
"6568","selejt",-1
"6569","selejtes",-1
"6570","semmirekellõ",-1
"6571","semmis",-1
"6572","semmitmondó",-1
"6573","semmittevõ",-1
"6574","senkiházi",-1
"6575","senyved",-1
"6576","sérelem",-1
"6577","sérelmek",-1
"6578","sérelmez",-1
"6579","sért",-1
"6580","sértegetõ",-1
"6581","sértés",-1
"6582","sértett",-1
"6583","sérti",-1
"6584","sértõ",-1
"6585","sértõdékeny",-1
"6586","sértõdött",-1
"6587","sértõen",-1
"6588","sérül",-1
"6589","sérülékeny",-1
"6590","sérülés",-1
"6591","sérült",-1
"6592","seszínû",-1
"6593","settenkedik",-1
"6594","síkagyú",-1
"6595","sikamlós",-1
"6596","sikertelen",-1
"6597","sikertelenség",-1
"6598","sikertelenül",-1
"6599","sikít",-1
"6600","sikkaszt",-1
"6601","sikoltás",-1
"6602","sikoly",-1
"6603","silány",-1
"6604","sínylõdik",-1
"6605","sír",-1
"6606","siralmas",-1
"6607","siralmasan",-1
"6608","siralomház",-1
"6609","siránkozik",-1
"6610","síránkozik",-1
"6611","siránkozó",-1
"6612","siserehad",-1
"6613","sivár",-1
"6614","sivárság",-1
"6615","sivító",-1
"6616","skandallum",-1
"6617","skrupulus",-1
"6618","slamasztika",-1
"6619","slampos",-1
"6620","slattyog",-1
"6621","smucig",-1
"6622","sóderol",-1
"6623","sóher",-1
"6624","sokadrangú",-1
"6625","sokk",-1
"6626","somfordál",-1
"6627","sompolyog",-1
"6628","sopánkodik",-1
"6629","sorscsapás",-1
"6630","sorvad",-1
"6631","sorvadás",-1
"6632","sótlan",-1
"6633","sóvárog",-1
"6634","sötétlelkû",-1
"6635","spicces",-1
"6636","spicli",-1
"6637","spion",-1
"6638","sportszerûtlen",-1
"6639","spúlos",-1
"6640","stigma",-1
"6641","stigmatizál",-1
"6642","stíröl",-1
"6643","strapás",-1
"6644","stréber",-1
"6645","stresszes",-1
"6646","strici",-1
"6647","stupid",-1
"6648","stupidagyú",-1
"6649","suck",-1
"6650","sugárzásveszély",-1
"6651","sugdolózik",-1
"6652","súlyosan",-1
"6653","súlyosbít",-1
"6654","súlyosbító",-1
"6655","súlyosbodás",-1
"6656","súlyosbodik",-1
"6657","súlyossága",-1
"6658","súlytöbblet",-1
"6659","sumák",-1
"6660","sunyi",-1
"6661","sunnyog",-1
"6662","surran",-1
"6663","susmorog",-1
"6664","suta",-1
"6665","sutyorog",-1
"6666","suttyó",-1
"6667","sükebóka",-1
"6668","süket",-1
"6669","süketel",-1
"6670","süketelés",-1
"6671","sületlen",-1
"6672","süllyed",-1
"6673","süllyedõ",-1
"6674","süsü",-1
"6675","svindler",-1
"6676","szabados",-1
"6677","szabadszájú",-1
"6678","szabályellenes",-1
"6679","szabálysértés",-1
"6680","szabálysértõ",-1
"6681","szabálysértõket",-1
"6682","szabálytalan",-1
"6683","szabálytalankodik",-1
"6684","szabálytalanság",-1
"6685","szabotál",-1
"6686","szabotázs",-1
"6687","szaglik",-1
"6688","szagló",-1
"6689","szagos",-1
"6690","szagzik",-1
"6691","szagzó",-1
"6692","szajha",-1
"6693","szajhálkodik",-1
"6694","szájtáti",-1
"6695","szakadár",-1
"6696","szakadt",-1
"6697","szakképzetlen",-1
"6698","szakszerûtlen",-1
"6699","szalajt",-1
"6700","szalaszt",-1
"6701","szamárság",-1
"6702","számító",-1
"6703","számkivetés",-1
"6704","számkivetett",-1
"6705","számûz",-1
"6706","számûzés",-1
"6707","számûzetés",-1
"6708","számûzött",-1
"6709","szán-bán",-1
"6710","szánakozik",-1
"6711","szánalmas",-1
"6712","szánalmasan",-1
"6713","szapul",-1
"6714","szapuló",-1
"6715","szar",-1
"6716","szarházi",-1
"6717","szarkasztikus",-1
"6718","szárnyaszegett",-1
"6719","szaros",-1
"6720","szarrágó",-1
"6721","szatír",-1
"6722","szatirikus",-1
"6723","századrangú",-1
"6724","szédeleg",-1
"6725","szedett-vedett",-1
"6726","szédít",-1
"6727","szédül",-1
"6728","szédülõ",-1
"6729","szegény",-1
"6730","szegényes",-1
"6731","szegénynegyed",-1
"6732","szegénység",-1
"6733","szégyell",-1
"6734","szégyellnivaló",-1
"6735","szégyen",-1
"6736","szégyenfa",-1
"6737","szégyenfolt",-1
"6738","szégyenletes",-1
"6739","szégyenletesen",-1
"6740","szégyenoszlop",-1
"6741","szégyentelen",-1
"6742","szégyentelenül",-1
"6743","szégyenteljes",-1
"6744","széjjelmállik",-1
"6745","széjjelzilál",-1
"6746","szekál",-1
"6747","szekíroz",-1
"6748","szekta",-1
"6749","szeleburdi",-1
"6750","szélhámos",-1
"6751","szélhámosság",-1
"6752","szellemkép",-1
"6753","szélsõséges",-1
"6754","szélsõségesen",-1
"6755","szélsõségesség",-1
"6756","széltoló",-1
"6757","szembenállás",-1
"6758","szembeszáll",-1
"6759","személyiségzavar",-1
"6760","személytelen",-1
"6761","szemérmetlen",-1
"6762","szemérmetlenség",-1
"6763","szemétláda",-1
"6764","szeméttelep",-1
"6765","szemfényvesztés",-1
"6766","szemfényvesztõ",-1
"6767","szemrehányás",-1
"6768","szemrehányó",-1
"6769","szemtelen",-1
"6770","szemtelenség",-1
"6771","szemtelenül",-1
"6772","szenilis",-1
"6773","szentségel",-1
"6774","szenved",-1
"6775","szenvedélybeteg",-1
"6776","szenvedés",-1
"6777","szenvedett",-1
"6778","szenvedõ",-1
"6779","szenvedõk",-1
"6780","szenvtelen",-1
"6781","szenzációhajhász",-1
"6782","szenny",-1
"6783","szennyes",-1
"6784","szennyez",-1
"6785","szennyezés",-1
"6786","szennyezett",-1
"6787","szennyezik",-1
"6788","szennyezõ",-1
"6789","szennyezõdés",-1
"6790","szennyezõk",-1
"6791","szennyfolt",-1
"6792","szeparáció",-1
"6793","szépséghiba",-1
"6794","szerencsétlen",-1
"6795","szerencsétlenség",-1
"6796","szerencsétlenül",-1
"6797","szerénytelen",-1
"6798","szeretetlen",-1
"6799","szerethetetlen",-1
"6800","szervezetlen",-1
"6801","szeszély",-1
"6802","szeszélyes",-1
"6803","szeszélyesen",-1
"6804","szeszélyesség",-1
"6805","szeszkazán",-1
"6806","szétbasz",-1
"6807","szétcsap",-1
"6808","szétesett",-1
"6809","szétesik",-1
"6810","szétfagy",-1
"6811","széthangzás",-1
"6812","széthullik",-1
"6813","széthúzás",-1
"6814","szétlop",-1
"6815","szétmállik",-1
"6816","szétomlik",-1
"6817","szétoszlik",-1
"6818","szétporlad",-1
"6819","szétporlik",-1
"6820","szétreped",-1
"6821","szétrombol",-1
"6822","szétroncsol",-1
"6823","szétszabdal",-1
"6824","szétszaggat",-1
"6825","szétszakadás",-1
"6826","szétszórt",-1
"6827","széttörik",-1
"6828","szétver",-1
"6829","szétzilál",-1
"6830","szétzúz",-1
"6831","szétzúzott",-1
"6832","szétzülleszt",-1
"6833","szid",-1
"6834","szidalmaz",-1
"6835","szidalmazták",-1
"6836","szidás",-1
"6837","szidó",-1
"6838","szidta",-1
"6839","szigor",-1
"6840","szigorú",-1
"6841","szigorúan",-1
"6842","szigorúság",-1
"6843","szilánkos",-1
"6844","szimulál",-1
"6845","színehagyott",-1
"6846","színlel",-1
"6847","színlelés",-1
"6848","színlelõ",-1
"6849","színlelt",-1
"6850","színvonaltalan",-1
"6851","szipirtyó",-1
"6852","szít",-1
"6853","szitkozódik",-1
"6854","szitkozódó",-1
"6855","szitok",-1
"6856","szivárgásveszély",-1
"6857","szívás",-1
"6858","szívat",-1
"6859","szívfájdító",-1
"6860","szívinfarktus",-1
"6861","szívózik",-1
"6862","szívszaggató",-1
"6863","szívszorító",-1
"6864","szívszorítóan",-1
"6865","szívtelen",-1
"6866","szkepticizmus",-1
"6867","szkeptikus",-1
"6868","szkeptikusan",-1
"6869","sznob",-1
"6870","sznobizmus",-1
"6871","sznobok",-1
"6872","szóáradat",-1
"6873","szóbeszéd",-1
"6874","szobroz",-1
"6875","szociofób",-1
"6876","szociopata",-1
"6877","szócséplõ",-1
"6878","szófogadatlan",-1
"6879","szófosás",-1
"6880","szófosó",-1
"6881","szoknyabolond",-1
"6882","szoknyapecér",-1
"6883","szoknyavadász",-1
"6884","szolgai",-1
"6885","szolgalelkû",-1
"6886","szolgaság",-1
"6887","szómenés",-1
"6888","szomjúság",-1
"6889","szomorít",-1
"6890","szomorkás",-1
"6891","szomorkodik",-1
"6892","szomorkodó",-1
"6893","szomorú",-1
"6894","szomorúan",-1
"6895","szomorúság",-1
"6896","szontyolodott",-1
"6897","szopat",-1
"6898","szopi",-1
"6899","szopika",-1
"6900","szórakozott",-1
"6901","szorong",-1
"6902","szorongás",-1
"6903","szorongat",-1
"6904","szószátyár",-1
"6905","szószegõ",-1
"6906","szóváltás",-1
"6907","szökevény",-1
"6908","szörny",-1
"6909","szörnyeteg",-1
"6910","szörnyszülött",-1
"6911","szörnyû",-1
"6912","szörnyûség",-1
"6913","szõröz",-1
"6914","szõrszálhasogató",-1
"6915","szöszmötöl",-1
"6916","szövegelés",-1
"6917","szövevényes",-1
"6918","sztahanovista",-1
"6919","sztálinista",-1
"6920","sztereotipikus",-1
"6921","sztornóz",-1
"6922","sztrájk",-1
"6923","sztupid",-1
"6924","sztupidagyú",-1
"6925","szúr",-1
"6926","szurkál",-1
"6927","szúró",-1
"6928","szúrós",-1
"6929","szutykos",-1
"6930","szuvasodás",-1
"6931","szûklátókörû",-1
"6932","szûkmarkú",-1
"6933","szûköl",-1
"6934","szûkölködés",-1
"6935","szûkölködõ",-1
"6936","szûkös",-1
"6937","szükségtelen",-1
"6938","taccsolás",-1
"6939","tagad",-1
"6940","tagadás",-1
"6941","tagbaszakadt",-1
"6942","tahó",-1
"6943","tájékozatlan",-1
"6944","taknyos",-1
"6945","tákolmány",-1
"6946","takony",-1
"6947","talpnyaló",-1
"6948","tályog",-1
"6949","támad",-1
"6950","támadás",-1
"6951","támadó",-1
"6952","tamáskodik",-1
"6953","tamáskodó",-1
"6954","támolyog",-1
"6955","tanácstalan",-1
"6956","tank",-1
"6957","tántorog",-1
"6958","tanulatlan",-1
"6959","tanyál",-1
"6960","tapintatlan",-1
"6961","tapintatlanság",-1
"6962","tapló",-1
"6963","tapos",-1
"6964","taráta",-1
"6965","tárgytalan",-1
"6966","társtalan",-1
"6967","tarthatatlan",-1
"6968","tartozás",-1
"6969","tartózkodó",-1
"6970","tartozó",-1
"6971","taszajt",-1
"6972","taszigál",-1
"6973","taszít",-1
"6974","taszítják",-1
"6975","taszító",-1
"6976","tátong",-1
"6977","távolságtartó",-1
"6978","távozik",-1
"6979","tbc",-1
"6980","téblábol",-1
"6981","téboly",-1
"6982","tébolyda",-1
"6983","tébolyodott",-1
"6984","tébolyog",-1
"6985","tébolyult",-1
"6986","teher",-1
"6987","tehetetlen",-1
"6988","tehetetlenség",-1
"6989","tehetetlenül",-1
"6990","tehetségtelen",-1
"6991","téjákozatlan",-1
"6992","tejfelesszájú",-1
"6993","teketóriázik",-1
"6994","tekintélyelvû",-1
"6995","tékozló",-1
"6996","telhetetlen",-1
"6997","teljesíthetetlen",-1
"6998","teljhatalom",-1
"6999","telt",-1
"7000","teltkarcsú",-1
"7001","temetés",-1
"7002","témfereg",-1
"7003","ténfereg",-1
"7004","tengõdik",-1
"7005","tenyérbemászó",-1
"7006","tepedt",-1
"7007","terhel",-1
"7008","terhelõ",-1
"7009","terjengõs",-1
"7010","terméketlen",-1
"7011","természetellenes",-1
"7012","természetellenesen",-1
"7013","termetes",-1
"7014","terror",-1
"7015","terrorcselekmény",-1
"7016","terrorista",-1
"7017","terrorizál",-1
"7018","terrorizmus",-1
"7019","tervszerûtlen",-1
"7020","tespedt",-1
"7021","testes",-1
"7022","teszetosza",-1
"7023","teszteletlen",-1
"7024","tetem",-1
"7025","tétlen",-1
"7026","tétlenkedik",-1
"7027","tétlenkedõ",-1
"7028","tétlenség",-1
"7029","tétova",-1
"7030","tétovázik",-1
"7031","tettes",-1
"7032","tettestárs",-1
"7033","tettet",-1
"7034","tettetés",-1
"7035","tettetett",-1
"7036","tettetõ",-1
"7037","tetû",-1
"7038","tetves",-1
"7039","téved",-1
"7040","tévedés",-1
"7041","tévelyeg",-1
"7042","tévelygõ",-1
"7043","téves",-1
"7044","tévesen",-1
"7045","téveszme",-1
"7046","téveszmés",-1
"7047","téveszt",-1
"7048","tévesztés",-1
"7049","tévhit",-1
"7050","tévképzet",-1
"7051","tévút",-1
"7052","tikkad",-1
"7053","tikkadt",-1
"7054","tilalom",-1
"7055","tilos",-1
"7056","tilt",-1
"7057","tiltakozás",-1
"7058","tiltakozások",-1
"7059","tiltakozik",-1
"7060","tiltakozó",-1
"7061","tiltakozott",-1
"7062","tiltás",-1
"7063","tiltó",-1
"7064","tiltott",-1
"7065","tipródik",-1
"7066","tisztátalan",-1
"7067","tisztátlan",-1
"7068","tisztázatlan",-1
"7069","tiszteletlen",-1
"7070","tiszteletlenség",-1
"7071","tiszteletlenül",-1
"7072","tisztességtelen",-1
"7073","tisztességtelenség",-1
"7074","tisztességtelenül",-1
"7075","titkol",-1
"7076","tivornya",-1
"7077","tohonya",-1
"7078","tolakodik",-1
"7079","tolakodó",-1
"7080","tolakszik",-1
"7081","tolódik",-1
"7082","tolókocsis",-1
"7083","tolong",-1
"7084","tolongás",-1
"7085","tolvaj",-1
"7086","tombolás",-1
"7087","tomboló",-1
"7088","tompa",-1
"7089","tompaagyú",-1
"7090","toprongyos",-1
"7091","torkos",-1
"7092","torlódás",-1
"7093","torokszorító",-1
"7094","torz",-1
"7095","torzít",-1
"7096","torzítás",-1
"7097","torzulás",-1
"7098","torzsalkodik",-1
"7099","torzszülött",-1
"7100","toszifoszi",-1
"7101","totalitarista",-1
"7102","totalitárius",-1
"7103","totojázik",-1
"7104","totyakos",-1
"7105","többletsúly",-1
"7106","tökéletlen",-1
"7107","tökéletlenség",-1
"7108","tökéletlenül",-1
"7109","töketlen",-1
"7110","tökfej",-1
"7111","tökfejû",-1
"7112","tökfilkó",-1
"7113","tökkelütött",-1
"7114","tököl",-1
"7115","tökrészeg",-1
"7116","tömlöc",-1
"7117","tömzsi",-1
"7118","tönkreázik",-1
"7119","tönkreázott",-1
"7120","tönkreáztatott",-1
"7121","tönkrebasz",-1
"7122","tönkrebaszik",-1
"7123","tönkrebaszott",-1
"7124","tönkrebaszva",-1
"7125","tönkrecsap",-1
"7126","tönkrecseszett",-1
"7127","tönkrecseszik",-1
"7128","tönkredúlt",-1
"7129","tönkregázolt",-1
"7130","tönkregyaláz",-1
"7131","tönkregyalázás",-1
"7132","tönkregyötör",-1
"7133","tönkregyötört",-1
"7134","tönkregyûrt",-1
"7135","tönkrehajszolva",-1
"7136","tönkrehajtott",-1
"7137","tönkrehasznált",-1
"7138","tönkrejut",-1
"7139","tönkrejutás",-1
"7140","tönkrejutott",-1
"7141","tönkrejuttat",-1
"7142","tönkrejuttatás",-1
"7143","tönkrejuttató",-1
"7144","tönkrekúr",-1
"7145","tönkrekúrt",-1
"7146","tönkrelõ",-1
"7147","tönkrelõtt",-1
"7148","tönkrelõve",-1
"7149","tönkrelövöldözött",-1
"7150","tönkrelyuggat",-1
"7151","tönkrelyukaszt",-1
"7152","tönkremaszatol",-1
"7153","tönkremegy",-1
"7154","tönkremegyen",-1
"7155","tönkremenés",-1
"7156","tönkremenésektôl",-1
"7157","tönkremenési",-1
"7158","tönkremenetel",-1
"7159","tönkremeneteli",-1
"7160","tönkremenetelt",-1
"7161","tönkremenne",-1
"7162","tönkremenni",-1
"7163","tönkremenõ",-1
"7164","tönkremenõfélben",-1
"7165","tönkrement",-1
"7166","tönkrementél",-1
"7167","tönkrementele",-1
"7168","tönkrementeli",-1
"7169","tönkremenve",-1
"7170","tönkremenvén",-1
"7171","tönkrerág",-1
"7172","tönkrerágva",-1
"7173","tönkreráz",-1
"7174","tönkrerozsdásodott",-1
"7175","tönkrerugdos",-1
"7176","tönkrerugdosás",-1
"7177","tönkresoványítva",-1
"7178","tönkresújt",-1
"7179","tönkresújtva",-1
"7180","tönkreszakad",-1
"7181","tönkretaposott",-1
"7182","tönkretedd",-1
"7183","tönkreteendõ",-1
"7184","tönkreteeszik",-1
"7185","tönkretehet",-1
"7186","tönkretehetett",-1
"7187","tönkretesz",-1
"7188","tönkreteszel",-1
"7189","tönkreteszi",-1
"7190","tönkretétel",-1
"7191","tönkretételi",-1
"7192","tönkretetet",-1
"7193","tönkretétetik",-1
"7194","tönkretett",-1
"7195","tönkretettség",-1
"7196","tönkretevé",-1
"7197","tönkretéve",-1
"7198","tönkretevés",-1
"7199","tönkretevõ",-1
"7200","tönkretévõ",-1
"7201","tönkretevõdik",-1
"7202","tönkretevõi",-1
"7203","tönkretevõssel",-1
"7204","tönkretömörítget",-1
"7205","tönkrevág",-1
"7206","tönkrevágás",-1
"7207","tönkrevágó",-1
"7208","tönkrevágódik",-1
"7209","tönkrevágódott",-1
"7210","tönkrevágott",-1
"7211","tönkrevágva",-1
"7212","tönkrever",-1
"7213","tönkreverés",-1
"7214","tönkreveret",-1
"7215","tönkreveretett",-1
"7216","tönkrevert",-1
"7217","tönkreverve",-1
"7218","tönkrezúz",-1
"7219","tönkrezúzás",-1
"7220","tönkrezúzódik",-1
"7221","tönkrezúzódott",-1
"7222","tönkrezúzva",-1
"7223","tönkrezsúfolt",-1
"7224","tör-zúz",-1
"7225","törés",-1
"7226","törlés",-1
"7227","töröl",-1
"7228","törött",-1
"7229","tört",-1
"7230","törtet",-1
"7231","törtetõ",-1
"7232","törvényellenes",-1
"7233","törvényellenesség",-1
"7234","törvénysértõ",-1
"7235","törvényszegõ",-1
"7236","törvénytelen",-1
"7237","tõzsdekrakk",-1
"7238","tragacs",-1
"7239","trágár",-1
"7240","tragédia",-1
"7241","tragikus",-1
"7242","tragikusan",-1
"7243","trágya",-1
"7244","traktál",-1
"7245","trampli",-1
"7246","trauma",-1
"7247","traumás",-1
"7248","traumatikus",-1
"7249","traumatizált",-1
"7250","tré",-1
"7251","trehány",-1
"7252","triviális",-1
"7253","tróger",-1
"7254","trombózis",-1
"7255","trónfosztás",-1
"7256","trónfosztó",-1
"7257","tropa",-1
"7258","trutyi",-1
"7259","trutymó",-1
"7260","tuberkolózis",-1
"7261","tudálékos",-1
"7262","tudatlan",-1
"7263","tudatlanság",-1
"7264","tudatmódosító",-1
"7265","tukmál",-1
"7266","tukmálás",-1
"7267","túlárazott",-1
"7268","túlbecsült",-1
"7269","túlbuzgó",-1
"7270","túldíszített",-1
"7271","túldramatizál",-1
"7272","túldrámáz",-1
"7273","túlértékelt",-1
"7274","túlérzékeny",-1
"7275","túlgondol",-1
"7276","túlhajszolt",-1
"7277","túlhangsúlyozott",-1
"7278","túlkapás",-1
"7279","túlmagyaráz",-1
"7280","túlméretez",-1
"7281","túlmisztifikál",-1
"7282","túlnépesedés",-1
"7283","túloz",-1
"7284","túlreagál",-1
"7285","túlsúly",-1
"7286","túlsúlyos",-1
"7287","túlterhel",-1
"7288","túlterhelt",-1
"7289","túlzás",-1
"7290","túlzó",-1
"7291","túlzott",-1
"7292","tunya",-1
"7293","turkál",-1
"7294","tusakodás",-1
"7295","tusakodik",-1
"7296","tuskó",-1
"7297","tuskók",-1
"7298","túsz",-1
"7299","túszejtés",-1
"7300","túsztámadás",-1
"7301","tüdõrák",-1
"7302","tülekedés",-1
"7303","tülekedik",-1
"7304","tülekszik",-1
"7305","tünet",-1
"7306","tünetek",-1
"7307","türelmetlen",-1
"7308","türelmetlenség",-1
"7309","türelmetlenül",-1
"7310","tûrhetetlen",-1
"7311","tûzveszélyes",-1
"7312","tyúkeszû",-1
"7313","udvariatlan",-1
"7314","udvariatlanság",-1
"7315","udvariatlanul",-1
"7316","ugráltat",-1
"7317","ugrat",-1
"7318","ugratás",-1
"7319","úgy-ahogy",-1
"7320","ukáz",-1
"7321","ultimátum",-1
"7322","ultimátumot",-1
"7323","ultra-keményvonalas",-1
"7324","unalmas",-1
"7325","unalmasan",-1
"7326","unalom",-1
"7327","unatkozás",-1
"7328","unatkozik",-1
"7329","uncsi",-1
"7330","undok",-1
"7331","undor",-1
"7332","undorító",-1
"7333","undorítóan",-1
"7334","undorodik",-1
"7335","undorodva",-1
"7336","unfer",-1
"7337","unott",-1
"7338","úrhatnám",-1
"7339","uszít",-1
"7340","utál",-1
"7341","utálat",-1
"7342","utálatos",-1
"7343","utálkozva",-1
"7344","utánoz",-1
"7345","utánzat",-1
"7346","utasítgat",-1
"7347","utcalakó",-1
"7348","utcalány",-1
"7349","útlezárások",-1
"7350","útonálló",-1
"7351","ügyefogyott",-1
"7352","ügyetlen",-1
"7353","ügyetlenkedik",-1
"7354","ügyetlenség",-1
"7355","ügyetlenül",-1
"7356","ügyifogyi",-1
"7357","üldöz",-1
"7358","üldözés",-1
"7359","üldözött",-1
"7360","ünneprontó",-1
"7361","üregedés",-1
"7362","üresfejû",-1
"7363","üresség",-1
"7364","ürügy",-1
"7365","ürülék",-1
"7366","ütés",-1
"7367","ütközés",-1
"7368","ütközet",-1
"7369","ütközött",-1
"7370","ütlegel",-1
"7371","ütõdés",-1
"7372","ütõdött",-1
"7373","ütött",-1
"7374","ütött-kopott",-1
"7375","ütöttkopott",-1
"7376","üvölt",-1
"7377","üvöltözik",-1
"7378","ûz",-1
"7379","üzemzavar",-1
"7380","vacak",-1
"7381","vacakol",-1
"7382","vacilál",-1
"7383","vacillál",-1
"7384","vád",-1
"7385","vádaskodik",-1
"7386","vadbarom",-1
"7387","vademberek",-1
"7388","vádemelés",-1
"7389","vádló",-1
"7390","vádlón",-1
"7391","vádol",-1
"7392","vadorzó",-1
"7393","vagdalkozás",-1
"7394","vagyonbukott",-1
"7395","vagyontalan",-1
"7396","vak",-1
"7397","vakaródzik",-1
"7398","vakarózik",-1
"7399","vakbuzgó",-1
"7400","vakbuzgóság",-1
"7401","vakerál",-1
"7402","vakít",-1
"7403","vakmerõ",-1
"7404","vakmerõen",-1
"7405","vakmerõség",-1
"7406","vaksi",-1
"7407","valamennyire",-1
"7408","válás",-1
"7409","vallat",-1
"7410","válófél",-1
"7411","válogatós",-1
"7412","válóper",-1
"7413","valószínûtlen",-1
"7414","valószínûtlenség",-1
"7415","valószínûtlenül",-1
"7416","valótlan",-1
"7417","válság",-1
"7418","változékony",-1
"7419","vámpír",-1
"7420","vamzer",-1
"7421","vandál",-1
"7422","vandálkodik",-1
"7423","ványadt",-1
"7424","váraláfutás",-1
"7425","vaskalapos",-1
"7426","vaskos",-1
"7427","vasmarkú",-1
"7428","vásott",-1
"7429","védhetetlen",-1
"7430","védtelen",-1
"7431","vég",-1
"7432","vegetál",-1
"7433","véghezvihetetlen",-1
"7434","végítélet",-1
"7435","vegzál",-1
"7436","végzet",-1
"7437","végzete",-1
"7438","végzetes",-1
"7439","végzetesen",-1
"7440","vehemens",-1
"7441","vekeng",-1
"7442","vékony",-1
"7443","vén",-1
"7444","vénasszony",-1
"7445","vérbosszú",-1
"7446","verdes",-1
"7447","verdesõ",-1
"7448","verekedés",-1
"7449","verekedik",-1
"7450","verekedõ",-1
"7451","verekszik",-1
"7452","véres",-1
"7453","vereség",-1
"7454","vérfagyasztó",-1
"7455","vérfertõzés",-1
"7456","vergõdik",-1
"7457","vergõdõ",-1
"7458","vérhólyag",-1
"7459","vérlázító",-1
"7460","vérmérgezés",-1
"7461","vérmes",-1
"7462","vérnyákol",-1
"7463","vérontás",-1
"7464","vérrel-verítékkel",-1
"7465","verseng",-1
"7466","versenyképtelen",-1
"7467","versenymániás",-1
"7468","vérszegény",-1
"7469","vérszívó",-1
"7470","vérszomjas",-1
"7471","vértanúság",-1
"7472","vérzékeny",-1
"7473","vérzik",-1
"7474","vész",-1
"7475","veszedelem",-1
"7476","veszedelmes",-1
"7477","veszekedés",-1
"7478","veszekedések",-1
"7479","veszekedik",-1
"7480","veszekedõs",-1
"7481","veszekszik",-1
"7482","veszély",-1
"7483","veszélyes",-1
"7484","veszélyesen",-1
"7485","veszélyesség",-1
"7486","veszélyeztet",-1
"7487","vészes",-1
"7488","vészhelyzet",-1
"7489","vészjel",-1
"7490","vészjós",-1
"7491","vészjósló",-1
"7492","vészjóslóan",-1
"7493","veszkõdik",-1
"7494","veszõdik",-1
"7495","veszõdség",-1
"7496","vesztegel",-1
"7497","veszteget",-1
"7498","vesztegetés",-1
"7499","vesztegetõ",-1
"7500","vészterhes",-1
"7501","vesztes",-1
"7502","veszteség",-1
"7503","vét",-1
"7504","vetélytárs",-1
"7505","vetemedés",-1
"7506","vetemedik",-1
"7507","vétkes",-1
"7508","vétkesen",-1
"7509","vétkezõ",-1
"7510","vétség",-1
"7511","vézna",-1
"7512","viadal",-1
"7513","viaskodik",-1
"7514","vicsorít",-1
"7515","vicsorog",-1
"7516","vigasztalan",-1
"7517","vigasztalanul",-1
"7518","vigasztalhatatlan",-1
"7519","vigasztalhatatlanul",-1
"7520","vigyázatlan",-1
"7521","vihar",-1
"7522","viharos",-1
"7523","viharvert",-1
"7524","vihog",-1
"7525","világtalan",-1
"7526","világválság",-1
"7527","vinnyog",-1
"7528","vinnyogó",-1
"7529","violál",-1
"7530","violencia",-1
"7531","vircsaft",-1
"7532","vírus",-1
"7533","viselkedészavar",-1
"7534","viseltes",-1
"7535","visít",-1
"7536","visítás",-1
"7537","visítozik",-1
"7538","viszály",-1
"7539","viszket",-1
"7540","viszketés",-1
"7541","viszketõ",-1
"7542","viszolyog",-1
"7543","viszontagság",-1
"7544","visszaél",-1
"7545","visszaélés",-1
"7546","visszaesés",-1
"7547","visszaesik",-1
"7548","visszafejlõdés",-1
"7549","visszafordíthatatlan",-1
"7550","visszahõköl",-1
"7551","visszahúzódik",-1
"7552","visszahúzódó",-1
"7553","visszakozik",-1
"7554","visszalép",-1
"7555","visszamaradott",-1
"7556","visszamaradottság",-1
"7557","visszamaradt",-1
"7558","visszaminõsít",-1
"7559","visszaminõsítés",-1
"7560","visszanyom",-1
"7561","visszariad",-1
"7562","visszás",-1
"7563","visszataszító",-1
"7564","visszataszítóan",-1
"7565","visszatetszés",-1
"7566","visszautasít",-1
"7567","visszautasítás",-1
"7568","visszautasította",-1
"7569","visszaver",-1
"7570","visszavet",-1
"7571","visszavetõ",-1
"7572","visszavonul",-1
"7573","vitás",-1
"7574","vitatható",-1
"7575","vitatkozik",-1
"7576","vitatkozós",-1
"7577","vitatott",-1
"7578","vívódás",-1
"7579","vívódik",-1
"7580","vízagyú",-1
"7581","vizenyõs",-1
"7582","vizezett",-1
"7583","vízfejû",-1
"7584","vízhiány",-1
"7585","vízhiányos",-1
"7586","vizslat",-1
"7587","vonaglik",-1
"7588","vonakodás",-1
"7589","vonakodó",-1
"7590","vonakodva",-1
"7591","vonszalék",-1
"7592","vonszol",-1
"7593","vonszolás",-1
"7594","vontatott",-1
"7595","vulgáris",-1
"7596","zabagép",-1
"7597","zabál",-1
"7598","zagyva",-1
